actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,director_facebook_likes,movie_facebook_likes,imdb_score
0.0234375,0.072992700729927,0.041869565217391304,0.04338008009379806,0.02017391304347826,0.16045845272206305,7.0
0.0013921875,0.006437956204379562,0.03208695652173913,0.004939625112298814,0.0,0.04871060171919771,6.7
0.0078125,0.007094890510948905,0.03360869565217391,0.013935711784142647,0.0,0.23782234957020057,7.9
0.025,0.043795620437956206,0.043478260869565216,0.03670610448738446,0.005608695652173913,0.0,6.1
0.009375,0.006708029197080292,0.0036521739130434784,0.010846162045284973,0.0,0.0,7.2
0.0453125,0.10218978102189781,0.034521739130434784,0.06886087128652567,0.0,0.07449856733524356,7.7
0.0328125,0.1386861313868613,0.4782608695652174,0.09866764119196626,0.00408695652173913,0.20630372492836677,8.2
0.021875,0.072992700729927,0.02726086956521739,0.04062400073089398,0.023130434782608695,0.12607449856733524,5.9
0.0046875,0.014598540145985401,0.043478260869565216,0.012878960912399312,0.015869565217391305,0.4297994269340974,7.0
0.0013796875,0.0041094890510948905,0.01708695652173913,0.0031047766966637736,0.0,0.22922636103151864,7.8
0.0375,0.08029197080291971,0.17391304347826086,0.06606672452910634,0.0,0.0,7.3
0.0328125,0.029197080291970802,0.13043478260869565,0.04632954182083961,0.043478260869565216,0.2722063037249284,7.2
0.0625,0.18248175182481752,0.4782608695652174,0.12175018653023313,0.5652173913043478,0.06876790830945559,6.5
0.03125,0.005897810218978102,0.02434782608695652,0.033063816180165365,0.018260869565217393,0.0,6.8
0.01875,0.0056861313868613135,0.03304347826086956,0.02263182738720631,0.001608695652173913,0.12607449856733524,7.3
0.001396875,0.0042408759124087595,0.02017391304347826,0.004900035022002954,0.0,0.0,6.0
0.001521875,0.0069781021897810215,0.035130434782608695,0.006072510773072648,0.0,0.16045845272206305,5.7
0.06875,0.10948905109489052,0.4782608695652174,0.11182830082377841,0.0,0.17191977077363896,6.4
0.0234375,0.072992700729927,0.035869565217391305,0.04359630289464468,0.02017391304347826,0.1174785100286533,6.7
0.01875,0.072992700729927,0.043478260869565216,0.0389048771945853,0.01582608695652174,0.08595988538681948,6.8
0.0015625,0.006708029197080292,0.03373913043478261,0.006824722488693984,0.02117391304347826,0.02865329512893983,6.3
0.025,0.002686131386861314,0.01417391304347826,0.02688623939823063,0.011217391304347827,0.06876790830945559,5.6
0.0234375,0.0072992700729927005,0.03134782608695652,0.029060648972941697,0.005434782608695652,0.08595988538681948,8.3
0.0359375,0.021897810218978103,0.042956521739130435,0.041825407701795256,0.016,0.0,6.6
0.040625,0.1678832116788321,0.6086956521739131,0.12052137103528086,0.0,0.2693409742120344,7.2
0.0265625,0.08029197080291971,0.043478260869565216,0.04932316172551886,0.01717391304347826,0.36962750716332377,7.0
0.053125,0.16058394160583941,0.8695652173913043,0.139226166004294,0.0,0.2349570200573066,8.0
0.0296875,0.007160583941605839,0.04034782608695652,0.03260243935864054,0.6086956521739131,0.2636103151862464,7.8
0.0015296875,0.004065693430656934,0.00608695652173913,0.0026890807485572456,0.0,0.06303724928366762,6.3
0.0453125,0.0037153284671532848,0.0033478260869565218,0.04533065338875946,0.043478260869565216,0.32951289398280803,7.3
0.0234375,0.004138686131386861,0.01026086956521739,0.02459001416107076,0.007782608695652174,0.0659025787965616,6.6
0.025,0.007065693430656934,0.03995652173913043,0.029183987331171106,0.0,0.23782234957020057,7.0
0.001396875,0.006051094890510949,0.025260869565217392,0.003948350159121709,0.0,0.1318051575931232,6.3
0.0171875,0.0072992700729927005,0.043478260869565216,0.02277800618214487,0.6086956521739131,0.014326647564469915,6.2
0.003125,0.0072992700729927005,0.036434782608695655,0.0076210923819530095,0.002434782608695652,0.11174785100286533,7.2
0.001559375,0.0008686131386861314,0.004565217391304348,0.0020206173008694593,0.029608695652173913,0.08595988538681948,7.5
0.0015625,0.005321167883211679,0.022695652173913044,0.004530019947314726,0.020652173913043477,0.045845272206303724,8.4
0.00041875,0.0019562043795620437,0.007521739130434782,0.001713032753186241,0.018260869565217393,0.0,6.2
0.0015625,0.003416058394160584,0.013478260869565217,0.0032646597536278225,0.03373913043478261,0.03724928366762178,5.8
0.028125,0.10218978102189781,0.43478260869565216,0.07442632436465518,0.0,0.0,6.8
0.0265625,0.10948905109489052,0.5652173913043478,0.07207528207939336,0.0,0.12607449856733524,5.4
0.0171875,0.072992700729927,0.004478260869565217,0.03224308315441658,0.012260869565217391,0.0830945558739255,6.6
0.0015625,0.001386861313868613,0.0035652173913043477,0.0020053903430633595,0.0034782608695652175,0.0,6.9
0.053125,0.0948905109489051,0.043478260869565216,0.07565361716382683,0.0,0.15472779369627507,7.3
0.0359375,0.0948905109489051,0.4782608695652174,0.08801486151081875,0.9565217391304348,0.10601719197707736,9.0
0.0015625,0.00618978102189781,0.011391304347826087,0.004012303381907329,0.0,0.07736389684813753,8.3
0.0015625,0.007102189781021897,0.019956521739130435,0.003927032418193169,0.0004782608695652174,0.0,6.5
0.0328125,0.08759124087591241,0.17391304347826086,0.0597688547805034,0.17391304347826086,0.02865329512893983,7.9
0.0265625,0.11678832116788321,0.043478260869565216,0.05484293393023008,0.7391304347826086,0.12034383954154727,7.5
0.015625,0.029197080291970802,0.025304347826086957,0.024165182038280573,0.00817391304347826,0.0,4.8
0.0078125,0.021897810218978103,0.025869565217391303,0.013903735172749836,0.015521739130434782,0.0,5.2
0.015625,0.0024525547445255476,0.014304347826086956,0.017186667275744978,0.01965217391304348,0.22922636103151864,6.9
0.1359375,0.08029197080291971,0.30434782608695654,0.1644755074383689,0.012739130434782609,0.0057306590257879654,5.4
0.015625,0.006233576642335766,0.022130434782608694,0.019265147016277618,0.009478260869565217,0.22063037249283668,7.9
0.0011109375,0.00043795620437956203,0.0026086956521739132,0.001528786563732432,0.0025217391304347826,0.0,6.1
0.0359375,0.014598540145985401,0.024782608695652172,0.04063009151401641,0.009043478260869564,0.0,5.8
0.0015625,0.005598540145985402,0.016695652173913042,0.004482816378115816,0.0,0.33810888252148996,8.3
0.0296875,0.0948905109489051,0.025695652173913043,0.05012866779346154,0.17391304347826086,0.18624641833810887,7.8
0.0328125,0.1386861313868613,0.17391304347826086,0.07406087737730879,0.17391304347826086,0.05157593123209169,7.0
0.040625,0.12408759124087591,0.4782608695652174,0.11097559118663682,0.01191304347826087,0.1518624641833811,6.1
0.0171875,0.014598540145985401,0.036782608695652176,0.023626147731944633,0.007434782608695652,0.25501432664756446,7.0
0.015625,0.014598540145985401,0.03843478260869565,0.021870479496901313,0.008608695652173913,0.12893982808022922,7.6
0.028125,0.0072992700729927005,0.042695652173913044,0.03192331704048848,0.002043478260869565,0.10028653295128939,6.3
0.0296875,0.08029197080291971,0.08695652173913043,0.05510331490871439,0.00408695652173913,0.15759312320916904,7.8
0.00625,0.0016423357664233577,0.009260869565217392,0.007047036072663043,0.0013478260869565217,0.0,6.4
0.003125,0.004656934306569343,0.026260869565217393,0.007683522908958019,0.028826086956521738,0.10601719197707736,6.5
0.00118125,0.005248175182481752,0.02443478260869565,0.004511747597947406,0.0016521739130434783,0.1174785100286533,7.9
0.0015234375,0.006795620437956205,0.036217391304347826,0.0067775189194950744,0.0028695652173913043,0.11461318051575932,7.8
0.0234375,0.0052992700729927004,0.011608695652173913,0.024765124175840907,0.0,0.02865329512893983,6.6
0.001390625,0.005927007299270073,0.02326086956521739,0.004922875458712104,0.03373913043478261,0.19197707736389685,5.5
0.028125,0.006956204379562044,0.033,0.031143696800816165,0.01108695652173913,0.09455587392550144,8.2
0.0010125,0.002072992700729927,0.008304347826086956,0.0026936488358990755,0.0036521739130434784,0.0,6.4
0.021875,0.10218978102189781,0.13043478260869565,0.04939320573142692,0.024826086956521737,0.27507163323782235,8.1
0.0171875,0.08029197080291971,0.2608695652173913,0.04794664473984742,0.9565217391304348,1.0,8.6
0.0453125,0.19708029197080293,1.0,0.1235134682441795,0.9565217391304348,0.501432664756447,8.8
0.0359375,0.10218978102189781,0.17391304347826086,0.06901923164770911,0.015521739130434782,0.04011461318051576,6.7
0.0171875,0.0072992700729927005,0.03995652173913043,0.020302102842873024,0.9130434782608695,0.0659025787965616,7.8
0.053125,0.0948905109489051,0.043478260869565216,0.07763159898283922,0.03934782608695652,0.15472779369627507,7.8
0.053125,0.16058394160583941,0.6086956521739131,0.12392459610494419,0.02208695652173913,0.10888252148997135,6.6
0.01875,0.0030510948905109487,0.01608695652173913,0.020385851110806572,0.00982608695652174,0.03151862464183381,6.1
0.1359375,0.014598540145985401,0.030521739130434784,0.14078236109207742,0.010826086956521739,0.0,5.6
0.0625,0.18248175182481752,0.4782608695652174,0.12304295524797101,0.0014347826086956522,0.08595988538681948,6.4
0.0046875,0.005802919708029197,0.03008695652173913,0.007164283647770012,0.002173913043478261,0.0,6.1
0.0046875,0.005226277372262774,0.02817391304347826,0.008382440272258006,0.0,0.25501432664756446,7.3
0.0375,0.072992700729927,0.08695652173913043,0.059191753079652215,0.01,0.2349570200573066,6.6
0.0008296875,0.0005985401459854014,0.0025652173913043477,0.0011633395763860337,0.006521739130434782,0.03151862464183381,6.3
0.0046875,0.007014598540145986,0.030043478260869564,0.008224079911074567,0.0,0.0,6.1
0.001034375,0.004372262773722628,0.025260869565217392,0.003552449256163111,0.0,0.022922636103151862,7.1
0.01875,0.08029197080291971,0.025695652173913043,0.037455270811444584,0.0,0.0,5.5
0.0328125,0.08029197080291971,0.029869565217391304,0.05090828803313386,0.012260869565217391,0.0,7.5
0.0328125,0.08029197080291971,0.43478260869565216,0.0813317497297215,0.007782608695652174,0.0,7.6
0.015625,0.06569343065693431,0.042565217391304346,0.032865865728686064,0.023130434782608695,0.0,6.4
0.015625,0.0072992700729927005,0.02426086956521739,0.019910770027256254,0.02208695652173913,0.03151862464183381,7.2
0.0625,0.11678832116788321,0.025565217391304348,0.08807881473360438,0.5652173913043478,0.0,6.7
0.0015625,0.0072992700729927005,0.041478260869565214,0.007254122698826001,0.028826086956521738,0.02865329512893983,8.0
0.0359375,0.10218978102189781,0.4782608695652174,0.0906887153015699,0.9565217391304348,0.04297994269340974,8.3
0.0015625,0.006211678832116789,0.018956521739130434,0.0050020556393038235,0.0015217391304347826,0.0,6.7
0.0765625,0.021897810218978103,0.043478260869565216,0.08228495728838335,0.008217391304347826,0.0057306590257879654,5.9
0.03125,0.11678832116788321,0.08695652173913043,0.060990056796552616,0.006565217391304348,0.0,6.7
0.0004828125,0.0019635036496350364,0.010130434782608696,0.0016171029190078115,0.0,0.0,6.7
0.0015625,0.0038175182481751824,0.021304347826086957,0.003931600505534999,0.003,0.166189111747851,7.6
0.000365625,0.0014452554744525548,0.0013043478260869566,0.0008131195468457356,0.0,0.0,7.2
0.040625,0.145985401459854,0.5217391304347826,0.09106177576781935,0.01,0.18051575931232092,7.1
0.0421875,0.06569343065693431,0.041,0.060945898618914925,0.03260869565217391,0.5472779369627507,8.1
0.0234375,0.005437956204379562,0.012782608695652174,0.025806648089778145,0.08695652173913043,0.0,6.7
0.040625,0.145985401459854,0.5217391304347826,0.0914515858876555,0.0,0.18051575931232092,7.0
0.0265625,0.00554014598540146,0.03039130434782609,0.030464574482664108,0.0025652173913043477,0.0,6.9
0.001140625,0.0044306569343065694,0.00791304347826087,0.003375816545612352,0.0005217391304347826,0.0,5.1
0.021875,0.006547445255474452,0.02182608695652174,0.02464330851339211,0.020565217391304347,0.054441260744985676,5.8
0.0625,0.12408759124087591,0.6956521739130435,0.12310843116653723,0.5652173913043478,0.2349570200573066,6.2
0.015625,0.072992700729927,0.027869565217391305,0.03325567584852222,0.00817391304347826,0.1346704871060172,7.4
0.01875,0.0035766423357664234,0.007043478260869565,0.019903156548353205,0.017130434782608697,0.0,5.8
0.0171875,0.072992700729927,0.004478260869565217,0.03224308315441658,0.012260869565217391,0.0830945558739255,6.6
0.003125,0.006218978102189781,0.03591304347826087,0.010013247453291307,0.0025217391304347826,0.0,6.2
0.0171875,0.072992700729927,0.0006521739130434783,0.03199945182951898,0.00391304347826087,0.05730659025787966,7.3
0.0015625,0.005518248175182482,0.015043478260869565,0.004350341845202747,0.0,0.05157593123209169,4.2
0.034375,0.072992700729927,0.042565217391304346,0.05301569899349809,0.6086956521739131,0.0,6.9
0.0265625,0.004021897810218978,0.011130434782608696,0.027719153990224295,0.03373913043478261,0.09455587392550144,6.4
0.0014390625,0.004102189781021898,0.01882608695652174,0.004038189210177698,0.0010869565217391304,0.0,5.4
0.03125,0.10218978102189781,0.025478260869565218,0.05353950634202793,0.0018260869565217392,0.0,6.7
0.03125,0.004,0.017130434782608697,0.032575030834589555,0.01982608695652174,0.06876790830945559,5.8
0.0046875,0.0072992700729927005,0.02247826086956522,0.008846862485344054,0.002173913043478261,0.03151862464183381,6.9
0.0171875,0.0364963503649635,0.036695652173913046,0.027323253087265697,0.010826086956521739,0.0,7.2
0.0013296875,0.005620437956204379,0.018956521739130434,0.0037214684878108203,0.0015217391304347826,0.04871060171919771,6.9
0.0012015625,0.0055912408759124085,0.03243478260869565,0.0038646018911881594,0.004043478260869565,0.0,6.1
0.0012234375,0.0027007299270072993,0.014,0.003193093051939153,0.0076521739130434785,0.17765042979942694,5.5
0.0203125,0.08759124087591241,0.02334782608695652,0.03963424847349748,0.0,0.03151862464183381,6.6
0.015625,0.021897810218978103,0.03591304347826087,0.02257091955598191,0.00817391304347826,0.0057306590257879654,6.1
0.028125,0.08759124087591241,0.04191304347826087,0.04799993909216878,0.0,0.008595988538681949,6.3
0.0375,0.08029197080291971,0.042043478260869564,0.05496170420111766,0.0002173913043478261,0.06876790830945559,7.2
0.015625,0.072992700729927,0.03,0.033146041752318306,0.028826086956521738,0.10028653295128939,7.4
0.03125,0.002299270072992701,0.007,0.03143605439069328,0.002260869565217391,0.07163323782234957,7.3
0.0014953125,0.0040145985401459855,0.010130434782608696,0.003040823473878154,0.001,0.0057306590257879654,6.1
0.015625,0.0069781021897810215,0.01934782608695652,0.018188601099386352,0.01652173913043478,0.0,7.7
0.0359375,0.006518248175182482,0.03252173913043478,0.04033621122835868,0.0,0.14613180515759314,6.1
0.040625,0.08759124087591241,0.042652173913043476,0.059817581045482925,0.6086956521739131,0.054441260744985676,8.0
0.0375,0.08029197080291971,0.17391304347826086,0.06164481598221491,0.0,0.014326647564469915,7.3
0.028125,0.021897810218978103,0.04143478260869565,0.03559758195910039,0.01108695652173913,0.1318051575931232,7.9
0.028125,0.0068175182481751825,0.012347826086956521,0.03010217288687893,0.012826086956521739,0.06876790830945559,5.5
0.00128125,0.005693430656934307,0.028391304347826087,0.004118892086550028,0.015521739130434782,0.0,5.0
0.001540625,0.005437956204379562,0.017956521739130434,0.0038524203249432794,0.0,0.05157593123209169,7.7
0.0078125,0.005897810218978102,0.003956521739130435,0.00939655566214426,0.021869565217391303,0.0,6.6
0.00128125,0.0021897810218978104,0.011217391304347827,0.0027621701460265255,0.0,0.0,5.7
0.0265625,0.08759124087591241,0.04060869565217391,0.04866231175673412,0.009086956521739131,0.12034383954154727,5.8
0.0171875,0.007102189781021897,0.036869565217391306,0.019906201939914426,0.0018260869565217392,0.0,6.0
0.01875,0.014598540145985401,0.018347826086956523,0.022863277145859028,0.0002608695652173913,0.0,6.4
0.0171875,0.021897810218978103,0.08695652173913043,0.03008999132063405,0.017130434782608697,0.1318051575931232,6.9
0.001196875,0.003912408759124087,0.010608695652173913,0.0031017313051025534,0.006521739130434782,0.0057306590257879654,6.4
0.0009578125,0.0012554744525547445,0.007304347826086957,0.0018348484156350403,0.026434782608695653,0.0,7.4
0.0328125,0.12408759124087591,0.5217391304347826,0.0901085682091575,0.016782608695652172,0.18624641833810887,5.5
0.0765625,0.08029197080291971,0.042956521739130435,0.09538775448053234,0.03260869565217391,0.0,5.9
0.0046875,0.0072992700729927005,0.03834782608695652,0.008848385181124662,0.01108695652173913,0.0,6.8
0.0008359375,0.00291970802919708,0.015565217391304348,0.002969256772189484,0.6086956521739131,0.07736389684813753,6.8
0.0453125,0.19708029197080293,0.0318695652173913,0.08695811063907542,0.0,0.5444126074498568,8.1
0.025,0.0064306569343065695,0.020130434782608696,0.02651926971510362,0.0005652173913043478,0.03724928366762178,6.5
0.0625,0.0072992700729927005,0.04082608695652174,0.06591902303838716,0.024478260869565217,0.07449856733524356,7.2
0.0296875,0.003,0.007782608695652174,0.03039757586831727,0.0015217391304347826,0.03151862464183381,6.7
0.0203125,0.006547445255474452,0.03839130434782609,0.02644770301341495,0.02265217391304348,0.0,8.1
0.0171875,0.007058394160583942,0.02443478260869565,0.019420461985899837,0.0023478260869565218,0.017191977077363897,7.6
0.003125,0.014598540145985401,0.029565217391304348,0.008725046822895254,0.010217391304347826,0.17478510028653296,7.4
0.053125,0.10218978102189781,0.02273913043478261,0.07515265025200615,0.02208695652173913,0.2349570200573066,7.6
0.0328125,0.12408759124087591,0.5217391304347826,0.0901085682091575,0.016782608695652172,0.18624641833810887,5.5
0.0265625,0.0038175182481751824,0.007956521739130435,0.027230368644648485,0.0005217391304347826,0.07449856733524356,6.7
0.015625,0.0072992700729927005,0.035086956521739134,0.019426552769022276,0.6086956521739131,0.0,6.5
0.015625,0.006554744525547445,0.0381304347826087,0.019725001142021834,0.0,0.0,6.6
0.00625,0.0032262773722627736,0.017260869565217392,0.007683522908958019,0.002173913043478261,0.045845272206303724,6.7
0.0171875,0.005124087591240876,0.012260869565217391,0.01889056385424756,0.0076521739130434785,0.0659025787965616,6.4
0.01875,0.06569343065693431,0.34782608695652173,0.04926682198163629,0.0,0.2034383954154728,5.8
0.003125,0.006357664233576642,0.03673913043478261,0.007051604160004873,0.6086956521739131,0.12607449856733524,7.4
0.0171875,0.072992700729927,0.43478260869565216,0.05068140636182297,0.0,0.03151862464183381,7.8
0.0004828125,0.002072992700729927,0.007173913043478261,0.0014024028139418025,0.043478260869565216,0.0,6.6
0.015625,0.006883211678832117,0.0388695652173913,0.021573553819682366,0.0,0.10601719197707736,4.9
0.0015625,0.004072992700729927,0.016869565217391306,0.004484339073896426,0.0,0.0,6.5
0.0765625,0.021897810218978103,0.043478260869565216,0.08159669879554764,0.008217391304347826,0.03151862464183381,6.2
0.0375,0.08029197080291971,0.34782608695652173,0.07022672940173283,0.0041739130434782605,0.03724928366762178,7.3
0.0171875,0.0050145985401459856,0.028043478260869566,0.020085880042026404,0.0,0.045845272206303724,7.5
0.025,0.08759124087591241,0.043478260869565216,0.04803952918246464,0.005391304347826087,0.05730659025787966,5.6
0.0625,0.0364963503649635,0.043478260869565216,0.07336957349291186,0.024478260869565217,0.02865329512893983,8.1
0.053125,0.16058394160583941,0.6086956521739131,0.12392459610494419,0.02208695652173913,0.1489971346704871,6.7
0.0234375,0.00418978102189781,0.01573913043478261,0.02437531405600475,0.08695652173913043,0.0,6.6
0.001075,0.0017299270072992702,0.002434782608695652,0.0015698993498089017,0.004652173913043478,0.0,6.4
0.03125,0.003686131386861314,0.015043478260869565,0.03190352199534055,0.0,0.0,7.5
0.0359375,0.10218978102189781,0.5217391304347826,0.08427359797786001,0.029608695652173913,0.15472779369627507,7.3
0.0328125,0.007145985401459854,0.0066956521739130435,0.03411295357300565,0.0,0.11174785100286533,7.5
0.021875,0.0072992700729927005,0.03695652173913044,0.027413092138321684,0.01108695652173913,0.04297994269340974,5.8
0.0009453125,0.0022481751824817518,0.009434782608695652,0.0021942046198589983,0.03126086956521739,0.0,7.5
0.0013203125,0.0027153284671532847,0.010478260869565218,0.002763692841807135,0.014043478260869565,0.0,6.6
0.015625,0.006029197080291971,0.02617391304347826,0.01853882112892665,0.009086956521739131,0.08882521489971347,6.7
0.0014375,0.0064963503649635036,0.017782608695652173,0.0041097559118663685,0.023521739130434784,0.0,3.7
0.0015625,0.0052700729927007296,0.02765217391304348,0.006313096706409027,0.08695652173913043,0.0,6.0
0.0234375,0.014598540145985401,0.035304347826086956,0.03129596637887717,0.03373913043478261,0.054441260744985676,6.4
0.015625,0.005795620437956205,0.028391304347826087,0.018165760662677204,0.026521739130434784,0.0,6.1
0.001225,0.004656934306569343,0.020043478260869566,0.004086915475157218,0.010826086956521739,0.0,6.4
0.0171875,0.014598540145985401,0.030521739130434784,0.023300290834894096,0.007260869565217392,0.0,5.6
0.001209375,0.002613138686131387,0.014826086956521739,0.0032296377506737927,0.0,0.3495702005730659,8.0
0.01875,0.005116788321167883,0.017478260869565217,0.021343626756810258,0.006956521739130435,0.0,5.2
0.0203125,0.0026642335766423357,0.011521739130434782,0.02094011237494861,0.02265217391304348,0.08882521489971347,7.1
0.003125,0.0072992700729927005,0.043478260869565216,0.006160827128348027,0.016,0.0,4.8
0.0203125,0.06569343065693431,0.027869565217391305,0.036693922921139585,0.0,0.27793696275071633,7.0
0.001384375,0.005832116788321168,0.02334782608695652,0.004083870083595998,0.002173913043478261,0.001315186246418338,5.4
0.0203125,0.014598540145985401,0.043478260869565216,0.026934965663210148,0.028782608695652172,0.17478510028653296,6.6
0.021875,0.0062043795620437955,0.024652173913043477,0.02612793689948685,0.005347826086956522,0.0,6.7
0.015625,0.014598540145985401,0.043478260869565216,0.021562894949218096,0.012782608695652174,0.17191977077363896,6.2
0.001078125,0.000781021897810219,0.003782608695652174,0.0013734715941102127,0.0,0.0,6.1
0.0004265625,0.0015766423357664234,0.006826086956521739,0.001512036910145722,0.01191304347826087,0.0,5.3
0.015625,0.007102189781021897,0.0381304347826087,0.01938543998294581,0.019391304347826085,0.03151862464183381,6.3
0.0171875,0.072992700729927,0.043478260869565216,0.03350539795654226,0.01582608695652174,0.2034383954154728,7.0
0.03125,0.11678832116788321,0.17391304347826086,0.06706256756962527,0.0,0.02865329512893983,7.6
0.03125,0.11678832116788321,0.17391304347826086,0.06546069160842355,0.0,0.0,6.7
0.01875,0.0072992700729927005,0.03360869565217391,0.02286023175429781,0.0,0.0,8.1
0.03125,0.007240875912408759,0.04039130434782609,0.03617163826839036,0.019391304347826085,0.19484240687679083,6.7
0.03125,0.10218978102189781,0.043478260869565216,0.05744065293195073,0.0,0.03724928366762178,6.5
0.025,0.10948905109489052,0.5217391304347826,0.06591140955948412,0.0006956521739130435,0.08022922636103152,7.3
0.01875,0.006102189781021897,0.02682608695652174,0.022910480715057937,0.026521739130434784,0.0,6.0
0.040625,0.08029197080291971,0.391304347826087,0.07113882417431822,0.0008260869565217392,0.045845272206303724,6.1
0.0013015625,0.005905109489051095,0.01865217391304348,0.004096051649840878,0.020565217391304347,0.17765042979942694,5.9
6.09375e-05,0.00016788321167883211,0.0005652173913043478,0.0001324745329130693,0.0,0.42120343839541546,7.8
0.001015625,0.0021386861313868613,0.011652173913043478,0.0023891096797770774,0.003434782608695652,0.0,5.8
0.00093125,0.002627737226277372,0.003391304347826087,0.0019201193793492,0.005565217391304348,0.1174785100286533,4.3
0.0765625,0.021897810218978103,0.043478260869565216,0.08448829808292602,0.008217391304347826,0.008595988538681949,6.4
0.01875,0.014598540145985401,0.03843478260869565,0.025456428060237846,0.0026956521739130435,0.1489971346704871,6.1
0.0012671875,0.0055912408759124085,0.01682608695652174,0.004504134119044356,0.002391304347826087,0.0,6.5
0.0203125,0.014598540145985401,0.043478260869565216,0.02962252371598678,0.03373913043478261,0.011461318051575931,7.1
0.0171875,0.058394160583941604,0.015217391304347827,0.029477867616828832,0.0,0.0,6.4
0.0171875,0.08029197080291971,0.014,0.03459869352702024,0.009478260869565217,0.0,6.5
0.021875,0.0364963503649635,0.043478260869565216,0.034446423948959234,0.005391304347826087,0.07736389684813753,6.3
0.0453125,0.021897810218978103,0.035956521739130436,0.05265786548505474,0.7391304347826086,0.0,7.5
0.00075,0.0028613138686131388,0.005043478260869565,0.0017861221506555206,0.0004782608695652174,0.0,4.9
0.0171875,0.0072992700729927005,0.03221739130434782,0.0203904191981484,0.043478260869565216,0.04011461318051576,5.8
0.009375,0.0072992700729927005,0.043478260869565216,0.016114689446195544,0.011434782608695652,0.2034383954154728,6.2
0.0005984375,0.0008248175182481752,0.004826086956521739,0.0010537054801821144,0.0029130434782608694,0.08882521489971347,5.5
0.01875,0.0037445255474452556,0.018304347826086958,0.02071932148676016,0.0002608695652173913,0.0008710601719197707,5.4
0.009375,0.0364963503649635,0.041,0.01896060786015562,0.005391304347826087,0.034383954154727794,5.8
0.03125,0.006781021897810219,0.02365217391304348,0.03388607190169476,0.008217391304347826,0.10315186246418338,7.1
0.0010640625,0.0005182481751824817,0.0017391304347826088,0.0013917439434775326,0.0029130434782608694,0.0,5.4
0.0010515625,0.002686131386861314,0.008782608695652174,0.0030865043472964536,0.004391304347826087,0.0025616045845272208,3.7
0.0171875,0.004635036496350365,0.018695652173913044,0.019654957136113777,0.006565217391304348,0.3524355300859599,6.7
0.0203125,0.0021897810218978104,0.01291304347826087,0.0212583557930961,0.010217391304347826,0.0,7.2
0.025,0.0364963503649635,0.03726086956521739,0.03402006913038844,0.0,0.06017191977077364,8.8
0.0015625,0.0072992700729927005,0.01943478260869565,0.004834559103436724,0.0066521739130434784,0.0,5.8
0.015625,0.006211678832116789,0.03391304347826087,0.021616189301539447,0.0,0.0,6.8
0.0011875,0.005423357664233576,0.018869565217391304,0.004205685746044798,0.0014782608695652175,0.002710601719197708,3.8
0.015625,0.007160583941605839,0.02026086956521739,0.018375892680401382,0.012826086956521739,0.0,7.1
0.021875,0.0364963503649635,0.008478260869565218,0.02984483729995584,0.0,0.0,7.2
0.0015296875,0.006467153284671533,0.03008695652173913,0.005149757130022993,0.002173913043478261,0.0,5.9
0.00133125,0.004218978102189781,0.02282608695652174,0.00377628553591278,0.0027391304347826086,0.014326647564469915,7.1
